2.75	13.125	2.8632E-01	
2.75	13.375	2.6805E-01	
2.75	13.625	2.4393E-01	
2.75	13.875	2.3552E-01	
2.75	14.125	2.1974E-01	
2.75	14.375	1.9605E-01	
2.75	14.625	1.8443E-01	
2.75	14.875	1.7155E-01	
2.75	15.125	1.5597E-01	
2.75	15.375	1.4393E-01	
2.75	15.625	1.3693E-01	
2.75	15.875	1.2655E-01	
2.75	16.125	1.1705E-01	
2.75	16.375	1.0758E-01	
2.75	16.625	1.0320E-01	
2.75	16.875	9.5198E-02	
2.75	17.125	9.1160E-02	
2.75	17.375	8.4890E-02	
2.75	17.625	7.7774E-02	
2.75	17.875	7.2697E-02	
2.75	18.125	6.8081E-02	
2.75	18.375	6.5658E-02	
2.75	18.625	6.0119E-02	
2.75	18.875	5.9158E-02	
2.75	19.125	5.5388E-02	
2.75	19.375	5.0965E-02	
2.75	19.625	4.6888E-02	
2.75	19.875	4.5195E-02	
2.75	20.125	4.2272E-02	
2.75	20.375	4.0195E-02	
2.75	20.625	3.9041E-02	
2.75	20.875	3.5603E-02	
2.75	21.125	3.4798E-02	
2.75	21.375	3.2488E-02	
2.75	21.625	3.0170E-02	
2.75	21.875	2.9334E-02	
2.75	22.125	2.7398E-02	
2.75	22.375	2.7093E-02	
2.75	22.625	2.5430E-02	
2.75	22.875	2.2582E-02	
2.75	23.125	2.1713E-02	
2.75	23.375	2.1482E-02	
2.75	23.625	2.0082E-02	
2.75	23.875	1.8944E-02	
2.75	24.125	1.8370E-02	
2.75	24.375	1.7120E-02	
2.75	24.625	1.6286E-02	
2.75	24.875	1.5628E-02	
3.25	0.125	3.7291E+01	
3.25	0.375	9.0967E+01	
3.25	0.625	1.2558E+02	
3.25	0.875	1.4512E+02	
3.25	1.125	1.5343E+02	
3.25	1.375	1.5128E+02	
3.25	1.625	1.4378E+02	
3.25	1.875	1.3074E+02	
3.25	2.125	1.1566E+02	
3.25	2.375	9.9891E+01	
3.25	2.625	8.4813E+01	
3.25	2.875	7.0235E+01	
3.25	3.125	5.8196E+01	
3.25	3.375	4.7272E+01	
3.25	3.625	3.8329E+01	
3.25	3.875	3.1098E+01	
3.25	4.125	2.7764E+01	
3.25	4.375	2.1201E+01	
3.25	4.625	1.7270E+01	
3.25	4.875	1.3747E+01	
3.25	5.125	1.1643E+01	
3.25	5.375	9.4545E+00	
3.25	5.625	8.0967E+00	
3.25	5.875	6.8004E+00	
3.25	6.125	5.7619E+00	
3.25	6.375	4.9003E+00	
3.25	6.625	4.2272E+00	
3.25	6.875	3.5815E+00	
3.25	7.125	3.0694E+00	
3.25	7.375	2.6975E+00	
3.25	7.625	2.3371E+00	
3.25	7.875	2.0555E+00	
3.25	8.125	1.7801E+00	
3.25	8.375	1.5539E+00	
3.25	8.625	1.3735E+00	
3.25	8.875	1.2347E+00	
3.25	9.125	1.0989E+00	
3.25	9.375	9.8391E-01	
3.25	9.625	8.5275E-01	
3.25	9.875	7.8159E-01	
3.25	10.125	7.0043E-01	
3.25	10.375	6.2889E-01	
3.25	10.625	5.6927E-01	
3.25	10.875	5.1696E-01	
3.25	11.125	4.7272E-01	
3.25	11.375	4.1118E-01	
3.25	11.625	3.7632E-01	
3.25	11.875	3.4637E-01	
3.25	12.125	3.1163E-01	
3.25	12.375	2.8939E-01	
3.25	12.625	2.6144E-01	
3.25	12.875	2.4228E-01	
3.25	13.125	2.1544E-01	
3.25	13.375	2.0409E-01	
3.25	13.625	1.8774E-01	
3.25	13.875	1.7236E-01	
3.25	14.125	1.5805E-01	
3.25	14.375	1.4436E-01	
3.25	14.625	1.3955E-01	
3.25	14.875	1.2297E-01	
3.25	15.125	1.1355E-01	
3.25	15.375	1.0624E-01	
3.25	15.625	9.9353E-02	
3.25	15.875	9.4044E-02	
3.25	16.125	8.4428E-02	
3.25	16.375	7.6659E-02	
3.25	16.625	7.3043E-02	
3.25	16.875	7.0466E-02	
3.25	17.125	6.5235E-02	
3.25	17.375	5.9081E-02	
3.25	17.625	5.6504E-02	
3.25	17.875	5.3003E-02	
3.25	18.125	5.0234E-02	
3.25	18.375	4.7080E-02	
3.25	18.625	4.2541E-02	
3.25	18.875	3.9964E-02	
3.25	19.125	3.8733E-02	
3.25	19.375	3.6014E-02	
3.25	19.625	3.3072E-02	
3.25	19.875	3.1747E-02	
3.25	20.125	2.9507E-02	
3.25	20.375	2.7507E-02	
3.25	20.625	2.6444E-02	
3.25	20.875	2.4725E-02	
3.25	21.125	2.3567E-02	
3.25	21.375	2.2521E-02	
3.25	21.625	2.1390E-02	
3.25	21.875	2.0055E-02	
3.25	22.125	1.9028E-02	
3.25	22.375	1.8232E-02	
3.25	22.625	1.6605E-02	
3.25	22.875	1.6039E-02	
3.25	23.125	1.5093E-02	
3.25	23.375	1.4224E-02	
3.25	23.625	1.3412E-02	
3.25	23.875	1.2655E-02	
3.25	24.125	1.2382E-02	
3.25	24.375	1.1220E-02	
3.25	24.625	1.1320E-02	
3.25	24.875	1.0389E-02	
3.75	0.125	3.4995E+01	
3.75	0.375	8.5890E+01	
3.75	0.625	1.2135E+02	
3.75	0.875	1.3589E+02	
3.75	1.125	1.4162E+02	
3.75	1.375	1.3862E+02	
3.75	1.625	1.3051E+02	
3.75	1.875	1.1955E+02	
3.75	2.125	1.0281E+02	
3.75	2.375	8.7736E+01	
3.75	2.625	7.6005E+01	
3.75	2.875	6.5081E+01	
3.75	3.125	4.9888E+01	
3.75	3.375	4.0118E+01	
3.75	3.625	3.2613E+01	
3.75	3.875	2.6208E+01	
3.75	4.125	2.1474E+01	
3.75	4.375	1.7205E+01	
3.75	4.625	1.3989E+01	
3.75	4.875	1.1516E+01	
3.75	5.125	9.4237E+00	
3.75	5.375	7.7851E+00	
3.75	5.625	6.5427E+00	
3.75	5.875	5.4119E+00	
3.75	6.125	4.5541E+00	
3.75	6.375	3.8029E+00	
3.75	6.625	3.2930E+00	
3.75	6.875	2.8064E+00	
3.75	7.125	2.3875E+00	
3.75	7.375	2.0824E+00	
3.75	7.625	1.7847E+00	
3.75	7.875	1.5482E+00	
3.75	8.125	1.3212E+00	
3.75	8.375	1.2189E+00	
3.75	8.625	1.0270E+00	
3.75	8.875	9.0390E-01	
3.75	9.125	8.0621E-01	
3.75	9.375	7.1351E-01	
3.75	9.625	6.2966E-01	
3.75	9.875	5.6196E-01	
3.75	10.125	5.0003E-01	
3.75	10.375	4.4695E-01	
3.75	10.625	4.0541E-01	
3.75	10.875	3.7221E-01	
3.75	11.125	3.2882E-01	
3.75	11.375	2.9432E-01	
3.75	11.625	2.6591E-01	
3.75	11.875	2.4482E-01	
3.75	12.125	2.1744E-01	
3.75	12.375	1.9774E-01	
3.75	12.625	1.7955E-01	
3.75	12.875	1.6801E-01	
3.75	13.125	1.5136E-01	
3.75	13.375	1.3420E-01	
3.75	13.625	1.2424E-01	
3.75	13.875	1.1166E-01	
3.75	14.125	1.0416E-01	
3.75	14.375	9.7275E-02	
3.75	14.625	9.0352E-02	
3.75	14.875	8.7390E-02	
3.75	15.125	7.6428E-02	
3.75	15.375	6.9197E-02	
3.75	15.625	6.3658E-02	
3.75	15.875	6.0773E-02	
3.75	16.125	5.6927E-02	
3.75	16.375	5.1503E-02	
3.75	16.625	4.6541E-02	
3.75	16.875	4.2964E-02	
3.75	17.125	3.8380E-02	
3.75	17.375	3.6714E-02	
3.75	17.625	3.5497E-02	
3.75	17.875	3.2180E-02	
3.75	18.125	3.0733E-02	
3.75	18.375	2.8014E-02	
3.75	18.625	2.5571E-02	
3.75	18.875	2.5420E-02	
3.75	19.125	2.4706E-02	
3.75	19.375	2.2059E-02	
3.75	19.625	2.0851E-02	
3.75	19.875	1.8178E-02	
3.75	20.125	1.7474E-02	
3.75	20.375	1.5951E-02	
3.75	20.625	1.5405E-02	
3.75	20.875	1.4666E-02	
3.75	21.125	1.4478E-02	
3.75	21.375	1.3505E-02	
3.75	21.625	1.2770E-02	
3.75	21.875	1.1485E-02	
3.75	22.125	1.1316E-02	
3.75	22.375	1.0405E-02	
3.75	22.625	9.5121E-03	
3.75	22.875	8.8583E-03	
3.75	23.125	8.5967E-03	
3.75	23.375	7.4082E-03	
3.75	23.625	7.6813E-03	
3.75	23.875	7.2928E-03	
3.75	24.125	6.5158E-03	
3.75	24.375	6.4543E-03	
3.75	24.625	6.0581E-03	
3.75	24.875	5.5773E-03	
4.25	0.125	3.1379E+01	
4.25	0.375	7.5736E+01	
4.25	0.625	1.0501E+02	
4.25	0.875	1.2308E+02	
4.25	1.125	1.2701E+02	
4.25	1.375	1.2335E+02	
4.25	1.625	1.1512E+02	
4.25	1.875	1.0243E+02	
4.25	2.125	8.9044E+01	
