3.25	21.375	1.1318E-02
3.25	21.625	1.0601E-02
3.25	21.875	1.0332E-02
3.25	22.125	9.3505E-03
3.25	22.375	8.9271E-03
3.25	22.625	8.5998E-03
3.25	22.875	8.5116E-03
3.25	23.125	8.0890E-03
3.25	23.375	7.4785E-03
3.25	23.625	7.0268E-03
3.25	23.875	6.5956E-03
3.25	24.125	6.0516E-03
3.25	24.375	6.3069E-03
3.25	24.625	5.7590E-03
3.25	24.875	5.3509E-03
3.75	0.125	7.4862E+00
3.75	0.375	1.9556E+01
3.75	0.625	3.0579E+01
3.75	0.875	3.6186E+01
3.75	1.125	4.0690E+01
3.75	1.375	4.2063E+01
3.75	1.625	4.1614E+01
3.75	1.875	3.9510E+01
3.75	2.125	3.6751E+01
3.75	2.375	3.2670E+01
3.75	2.625	2.8513E+01
3.75	2.875	2.5189E+01
3.75	3.125	2.3303E+01
3.75	3.375	1.9787E+01
3.75	3.625	1.5629E+01
3.75	3.875	1.1690E+01
3.75	4.125	9.6970E+00
3.75	4.375	7.9238E+00
3.75	4.625	6.5584E+00
3.75	4.875	5.4395E+00
3.75	5.125	4.4424E+00
3.75	5.375	3.7033E+00
3.75	5.625	3.0733E+00
3.75	5.875	2.6549E+00
3.75	6.125	2.2341E+00
3.75	6.375	1.8696E+00
3.75	6.625	1.5937E+00
3.75	6.875	1.3384E+00
3.75	7.125	1.1643E+00
3.75	7.375	1.0116E+00
3.75	7.625	8.9632E-01
3.75	7.875	7.5478E-01
3.75	8.125	6.5944E-01
3.75	8.375	5.8386E-01
3.75	8.625	5.2021E-01
3.75	8.875	4.4732E-01
3.75	9.125	3.9754E-01
3.75	9.375	3.5429E-01
3.75	9.625	3.1413E-01
3.75	9.875	2.8218E-01
3.75	10.125	2.4637E-01
3.75	10.375	2.2841E-01
3.75	10.625	2.0172E-01
3.75	10.875	1.7875E-01
3.75	11.125	1.6463E-01
3.75	11.375	1.4693E-01
3.75	11.625	1.3615E-01
3.75	11.875	1.2279E-01
3.75	12.125	1.1006E-01
3.75	12.375	1.0035E-01
3.75	12.625	9.3561E-02
3.75	12.875	8.2911E-02
3.75	13.125	7.6671E-02
3.75	13.375	7.1372E-02
3.75	13.625	6.6457E-02
3.75	13.875	5.8360E-02
3.75	14.125	5.3368E-02
3.75	14.375	4.7992E-02
3.75	14.625	4.5412E-02
3.75	14.875	4.2217E-02
3.75	15.125	3.8945E-02
3.75	15.375	3.5917E-02
3.75	15.625	3.2632E-02
3.75	15.875	3.0656E-02
3.75	16.125	2.9629E-02
3.75	16.375	2.6472E-02
3.75	16.625	2.4612E-02
3.75	16.875	2.2405E-02
3.75	17.125	2.1160E-02
3.75	17.375	1.9736E-02
3.75	17.625	1.7144E-02
3.75	17.875	1.6643E-02
3.75	18.125	1.6258E-02
3.75	18.375	1.4705E-02
3.75	18.625	1.3461E-02
3.75	18.875	1.2555E-02
3.75	19.125	1.2216E-02
3.75	19.375	1.1360E-02
3.75	19.625	1.0437E-02
3.75	19.875	1.0046E-02
3.75	20.125	9.4845E-03
3.75	20.375	9.3978E-03
3.75	20.625	8.0505E-03
3.75	20.875	7.8160E-03
3.75	21.125	6.8433E-03
3.75	21.375	6.9421E-03
3.75	21.625	6.3634E-03
3.75	21.875	5.9951E-03
3.75	22.125	5.9053E-03
3.75	22.375	5.4190E-03
3.75	22.625	5.1739E-03
3.75	22.875	5.0558E-03
3.75	23.125	4.5348E-03
3.75	23.375	4.2923E-03
3.75	23.625	4.3526E-03
3.75	23.875	3.8342E-03
3.75	24.125	3.7675E-03
3.75	24.375	3.3286E-03
3.75	24.625	3.2388E-03
3.75	24.875	2.9526E-03
4.25	0.125	6.7727E+00
4.25	0.375	1.7772E+01
4.25	0.625	2.6768E+01
4.25	0.875	3.2452E+01
4.25	1.125	3.6302E+01
4.25	1.375	3.7919E+01
4.25	1.625	3.6700E+01
4.25	1.875	3.5224E+01
4.25	2.125	3.1836E+01
4.25	2.375	2.8166E+01
4.25	2.625	2.4535E+01
4.25	2.875	2.0685E+01
4.25	3.125	1.7426E+01
4.25	3.375	1.4564E+01
4.25	3.625	1.2067E+01
4.25	3.875	9.6649E+00
4.25	4.125	7.9135E+00
4.25	4.375	6.4288E+00
4.25	4.625	5.1764E+00
4.25	4.875	4.2063E+00
4.25	5.125	3.4518E+00
4.25	5.375	2.8397E+00
4.25	5.625	2.4047E+00
4.25	5.875	1.9710E+00
4.25	6.125	1.6220E+00
4.25	6.375	1.3435E+00
4.25	6.625	1.1489E+00
4.25	6.875	9.8502E-01
4.25	7.125	8.3087E-01
4.25	7.375	7.0627E-01
4.25	7.625	6.2838E-01
4.25	7.875	5.3201E-01
4.25	8.125	4.6593E-01
4.25	8.375	3.9664E-01
4.25	8.625	3.4839E-01
4.25	8.875	3.0656E-01
4.25	9.125	2.7460E-01
4.25	9.375	2.3264E-01
4.25	9.625	2.0531E-01
4.25	9.875	1.8683E-01
4.25	10.125	1.7298E-01
4.25	10.375	1.5373E-01
4.25	10.625	1.3063E-01
4.25	10.875	1.1701E-01
4.25	11.125	1.0545E-01
4.25	11.375	9.2222E-02
4.25	11.625	8.5204E-02
4.25	11.875	7.6158E-02
4.25	12.125	6.7188E-02
4.25	12.375	6.3364E-02
4.25	12.625	5.2829E-02
4.25	12.875	5.0173E-02
4.25	13.125	4.6657E-02
4.25	13.375	4.2512E-02
4.25	13.625	3.8291E-02
4.25	13.875	3.6481E-02
4.25	14.125	3.0386E-02
4.25	14.375	2.9231E-02
4.25	14.625	2.5959E-02
4.25	14.875	2.4291E-02
4.25	15.125	2.2058E-02
4.25	15.375	1.9787E-02
4.25	15.625	1.8414E-02
4.25	15.875	1.8298E-02
4.25	16.125	1.5860E-02
4.25	16.375	1.4423E-02
4.25	16.625	1.3666E-02
4.25	16.875	1.1799E-02
4.25	17.125	1.1311E-02
4.25	17.375	1.0377E-02
4.25	17.625	9.7090E-03
4.25	17.875	8.7217E-03
4.25	18.125	8.2654E-03
4.25	18.375	8.0729E-03
